IDENTIFIKATOR_KLIJENTA,DOB,VRSTA_ZAPOSLENJA,CLV_SCORE,CHURN_RISK,FUTURE_POTENTIAL,PRIORITY_SCORE,SEGMENT,PREPORUCENA_AKCIJA,aktivnih_proizvoda,has_kredit,tenure_years,days_since_txn,prigovori_6m
X2C4WTDPNUZ7,87,UMIROVLJENIK,10.337755769410446,20.0,15.5,15.493214519293655,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.84109589041096,180.0,0.0
8ACHMM21DQTD,91,UMIROVLJENIK,11.739487535955263,20.0,13.5,15.48382063758434,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,4.249315068493151,135.0,0.0
UVM33TGQHQY8,46,OSTALO,11.92475717667709,2.0,42.0,15.473665011836982,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,9.0,0.0
VPMNWS81ADCM,60,UMIROVLJENIK,10.27609081565916,20.0,15.5,15.471631785480707,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.660273972602738,180.0,0.0
NA6PRMYZNN5A,81,NEZAPOSLEN,6.299932387816956,20.0,21.0,15.454976335735935,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,7.978082191780822,102.0,0.0
TP91LX4FF7U3,53,NEZAPOSLEN,11.17415241983135,3.8461538461538463,40.0,15.449414885402511,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,0.0,0.0
FARVGA4LH96Z,58,UMIROVLJENIK,10.200591553331137,20.0,15.5,15.445207043665897,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.15890410958904,239.0,0.0
YP7RXMZTDL9W,65,UMIROVLJENIK,6.246379519760814,20.0,21.0,15.436232831916286,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,7.843835616438356,558.0,0.0
D9HJ48SYUMLP,66,UMIROVLJENIK,11.598047934981508,20.0,13.5,15.434316777243527,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,97.0,0.0
FKCUNGOZNLD8,37,ZAPOSLEN,7.87560100836623,0.4444444444444445,50.0,15.434238130705957,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,9.975342465753425,2.0,0.0
2MR0AVU6S2E6,32,ZAPOSLEN,7.860167563574058,0.4444444444444445,50.0,15.428836425028699,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,2.0,0.0,1.9589041095890412,2.0,0.0
WNIG8DHIORCC,71,UMIROVLJENIK,11.554704288517238,20.0,13.5,15.419146500981032,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,12.936986301369863,180.0,0.0
AJ9OCWS2GVGS,56,UMIROVLJENIK,10.120191679799426,20.0,15.5,15.417067087929798,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.07123287671233,215.0,0.0
CA87MYZBS4QM,61,ZAPOSLEN,9.427003360250348,13.412237319222978,27.0,15.414346103776813,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,4.83013698630137,1.0,0.0
QXZ91ONGJZ7D,48,OSTALO,10.737701853382621,2.8888888888888884,42.0,15.413751204239473,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.10958904109589,13.0,0.0
GA6A1OZI9K1Q,60,OSTALO,17.945187008783932,3.4483645009960786,31.0,15.410161253472808,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,10.468493150684932,10.0,0.0
A7B97IUJ0CHM,77,UMIROVLJENIK,11.51206697208365,20.0,13.5,15.404223440229277,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,2.947945205479452,132.0,0.0
4160U0Z1SFGN,93,UMIROVLJENIK,14.035111095300563,17.77777777777778,13.5,15.398399994466308,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,16.85753424657534,80.0,0.0
7YWZONADORRG,53,UMIROVLJENIK,10.065869382416146,20.0,15.5,15.398054283845651,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.043835616438358,180.0,0.0
ZPXLM1SFACIO,66,UMIROVLJENIK,11.481409621375622,20.0,13.5,15.393493367481469,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.695890410958903,114.0,0.0
JH6YE2GJKL90,71,UMIROVLJENIK,11.478898848709008,20.0,13.5,15.392614597048151,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,107.0,0.0
LW3ALAWREE9G,44,NEZAPOSLEN,13.47766096678628,4.182756495840611,36.0,15.390283936711441,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,12.287671232876713,0.0,0.0
BKYF5UR2HYB5,63,NEZAPOSLEN,6.109034850042044,20.0,21.0,15.388162197514715,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,7.441095890410959,524.0,0.0
NMAAXIY8A25V,89,UMIROVLJENIK,10.034102588059422,20.0,15.5,15.386935905820797,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,18.95068493150685,180.0,0.0
12Y9SW8VNEQK,60,ZAPOSLEN,6.696911591547125,1.3333333333333333,50.0,15.377252390374828,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.424657534246576,6.0,0.0
RQZZ8KC65J3F,63,ZAPOSLEN,7.9559833051434765,0.22222222222222224,50.0,15.373483045689106,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,9.945205479452055,1.0,0.0
236I57EIWWP9,62,NEZAPOSLEN,6.030552181631318,20.0,21.0,15.360693263570962,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,7.210958904109589,543.0,0.0
6UISRYD3AZ5G,40,ZAPOSLEN,5.886891010699638,2.0,50.0,15.360411853744873,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.9178082191780823,9.0,0.0
UV4AQA2UTOZI,47,ZAPOSLEN,10.83696726128833,2.6666666666666665,42.0,15.359605208117582,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,12.0,0.0
RTQ6KDEQBNHT,64,NEZAPOSLEN,6.0071942446043165,20.0,21.0,15.352517985611511,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,7.142465753424657,180.0,0.0
KYTFJ4X0U6ZM,73,NEZAPOSLEN,5.978179262389243,20.0,21.0,15.342362741836235,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,6.380821917808219,114.0,0.0
SF9LVFYQ9P5R,65,UMIROVLJENIK,9.893020648416332,20.0,15.5,15.337557226945716,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,18.53698630136986,180.0,0.0
EAX52WACNYIB,60,ZAPOSLEN,5.153774146793904,14.444444444444445,31.0,15.331598729155644,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,4.619178082191781,65.0,0.0
QZVD8D4KNJ0Q,36,ZAPOSLEN,5.800702006195283,2.0,50.0,15.330245702168348,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,3.021917808219178,9.0,0.0
4XUREQEJPEUT,60,UMIROVLJENIK,7.632186290398856,20.703485156701465,17.5,15.327659264320186,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,8.452054794520548,4.0,0.0
MY3FQL14QYZW,72,UMIROVLJENIK,11.273474726712136,20.0,13.5,15.320716154349247,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,12.112328767123287,180.0,0.0
G9DSHAZIVKGX,54,OSTALO,16.802600604982118,1.712328767123289,35.0,15.315841718593056,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,21.186301369863013,0.0,0.0
J6XYH38D35OF,59,OSTALO,12.328296107522576,8.12428618102746,31.0,15.314618110043885,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,1.0,0.0
41004P7X9D8T,94,UMIROVLJENIK,11.251051107166216,20.0,13.5,15.312867887508176,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,12.046575342465754,180.0,0.0
JCZ2DFRY0PXD,59,NEZAPOSLEN,10.788530144593215,13.21387907341971,25.0,15.31153717997551,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.52054794520548,2.0,0.0
XUEZ4OY98ZR3,70,UMIROVLJENIK,11.235926078770298,20.0,13.5,15.307574127569604,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,126.0,0.0
7WVPEPLVMCE8,63,NEZAPOSLEN,5.860142423293379,20.0,21.0,15.301049848152683,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,6.706849315068493,211.0,0.0
9INAE8ZQOPRK,84,UMIROVLJENIK,11.178875705897203,20.0,13.5,15.28760649706402,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,18.583561643835615,161.0,0.0
5Z4WSCS3GWFC,86,UMIROVLJENIK,9.749135756330002,20.0,15.5,15.287197514715501,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,18.115068493150684,464.0,0.0
KZ52IDZ5Z8K5,82,UMIROVLJENIK,14.631774976894725,15.723440991265491,15.5,15.28549763841935,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,19.972602739726028,1.0,0.0
97AB38BRCTLI,32,ZAPOSLEN,4.891763962004368,2.6666666666666665,50.0,15.278784053368195,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.8575342465753426,12.0,0.0
V1JY8NFL78YV,79,UMIROVLJENIK,11.145940390544705,20.0,13.5,15.276079136690647,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,22.21095890410959,180.0,0.0
MCYMCOFRURWZ,65,UMIROVLJENIK,10.397055193980545,20.0,14.5,15.26396931789319,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.994520547945207,116.0,0.0
668PVMLMP0IH,63,OSTALO,12.515579990066644,10.333333333333334,27.0,15.263786329856659,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,9.0,0.0
M8SK3TSMYJH4,57,ZAPOSLEN,11.294869941005024,8.88888888888889,31.0,15.258760034907313,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,15.0,0.0
JCTBXPM5ZJJW,50,NEZAPOSLEN,11.332415532502218,3.2222222222222237,40.0,15.255234325264666,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,2.0,0.0
7IAEQRCIGRSI,50,ZAPOSLEN,11.295623451145797,2.0,42.0,15.25346820790103,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,9.0,0.0
ISR70UIUQWNW,53,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
1ZJ3XQDXQKR0,52,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
OGRKCYOXRS46,53,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
FM47YRYMTP6R,51,HONORARAC,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
ERLNXOFG8XPM,55,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
D2Y64JXHAPMG,54,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
SE0OC6X2M0FG,60,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
ZCJUOHS535W1,52,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
MBPHL52LMKI7,65,OBRTNIK,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
DNCCOCQD6KS1,63,ZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
BTQ01N6LT163,55,ZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
FX9601EP8VMJ,60,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
BA8DLVV10QAF,52,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
P0TWCQDPYIWE,55,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
59UO6XZH575B,57,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
V7PE9VTOZ5CW,59,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
DL9YFARP8DK3,65,OSTALO,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
GBFELG6KNHIC,63,OBRTNIK,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,266.0,0.0
7UKHUWBQTBQQ,54,NEZAPOSLEN,0.0,20.0,29.0,15.25,PRATI,📱  Automatska nagrada putem aplikacije,0.0,0.0,0.0,180.0,0.0
1T4X1BZZMNOI,67,NEZAPOSLEN,5.686723348593852,20.0,21.0,15.240353172007849,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,6.2027397260273975,180.0,0.0
PSFODVHM19M2,46,NEZAPOSLEN,14.501829451708712,0.38852087949590164,40.0,15.231048659896409,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,19.983561643835618,0.0,0.0
OZLDWM40ZDY5,66,UMIROVLJENIK,9.585630197140988,20.0,15.5,15.229970568999345,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,17.635616438356163,180.0,0.0
7E5ZMQANFFVP,82,UMIROVLJENIK,9.549191815378865,20.0,15.5,15.217217135382603,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,17.528767123287672,180.0,0.0
TVSHCV5TOMUI,63,NEZAPOSLEN,10.441719304092114,15.777777777777777,21.0,15.21571286754335,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,71.0,0.0
U0NHL69H4QO1,60,ZAPOSLEN,4.710597510069228,2.6666666666666665,50.0,15.215375795190896,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.786301369863014,12.0,0.0
5GGRX207SMG6,73,UMIROVLJENIK,10.964974427695182,20.0,13.5,15.212741049693314,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.21917808219178,121.0,0.0
IH2X7K8HWWWU,41,ZAPOSLEN,6.31541552312715,6.25,42.0,15.210395433094503,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.6,0.0,0.0
5QTT3EULW6FR,66,UMIROVLJENIK,10.953578598547152,20.0,13.5,15.208752509491504,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,10.676712328767124,194.0,0.0
LSFEY7UNG3FA,84,UMIROVLJENIK,10.937696685875071,20.0,13.5,15.203193840056274,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,0.0,0.0
BXY8N8OMRU4W,83,UMIROVLJENIK,10.928365860873555,20.0,13.5,15.199928051305744,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,17.136986301369863,184.0,0.0
N24VHVUOK3B0,50,OSTALO,10.629575764155339,2.444444444444444,42.0,15.198129295232146,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,14.838356164383562,11.0,0.0
ARQLSEMKPSTY,54,ZAPOSLEN,11.228235078712743,8.777777777777779,31.0,15.190993388660571,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,2.0,0.0
PNTI805FB469,76,UMIROVLJENIK,10.890454670779516,20.0,13.5,15.18665913477283,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,152.0,0.0
E0NFMKWMGON2,45,ZAPOSLEN,10.691753842970423,1.1111111111111112,44.0,15.186558289484093,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.098630136986301,5.0,0.0
P7EQNXFBFPXL,53,UMIROVLJENIK,9.458563019714099,20.0,15.5,15.185497056899933,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,17.263013698630136,180.0,0.0
YGDYH9JKG553,65,UMIROVLJENIK,5.510701894842268,20.0,21.0,15.178745663194794,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.654794520547945,211.0,0.0
13M9PXTK74EX,68,UMIROVLJENIK,10.864710828739605,20.0,13.5,15.17764879005886,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,0.4410958904109589,180.0,0.0
PRII4J0A9421,67,UMIROVLJENIK,10.638057118829245,20.190613026819925,13.5,15.174565202318206,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,22.0,0.0
WGCATIALN59Q,86,UMIROVLJENIK,10.855746023899556,20.0,13.5,15.174511108364845,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,7.271232876712329,166.0,0.0
K2ZLAEMTQ7QR,61,UMIROVLJENIK,10.85502315945785,20.0,13.5,15.174258105810248,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,177.0,0.0
R7NME65LA8VN,88,UMIROVLJENIK,10.849146309167587,20.0,13.5,15.172201208208655,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,8.09041095890411,131.0,0.0
WQ22N9XR4130,77,UMIROVLJENIK,9.410281294216965,20.0,15.5,15.168598452975937,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,17.101369863013698,197.0,0.0
36XQBNWU6PD3,56,ZAPOSLEN,4.363448564958939,14.724333333333334,31.0,15.166940331068963,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.0465753424657533,15.0,0.0
5KLB0J8QZAX6,77,UMIROVLJENIK,10.832009716901805,20.0,13.5,15.16620340091563,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,21.29041095890411,180.0,0.0
SXRUVTITR865,68,UMIROVLJENIK,10.826403812015322,20.0,13.5,15.164241334205363,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,0.3287671232876712,180.0,0.0
25A3R1SXOU4M,49,ZAPOSLEN,11.5406391863506,1.5555555555555556,42.0,15.161445937444931,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,16.112328767123287,7.0,0.0
WT52ZFUWZA6B,51,ZAPOSLEN,4.663059749203961,14.444444444444445,31.0,15.159848689999166,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.9863013698630136,65.0,0.0
3J250VFW2STW,69,ZAPOSLEN,11.921364074153438,10.583557433730311,27.0,15.155900399445827,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.367123287671234,9.0,0.0
07ZYLJQ5HXH3,65,UMIROVLJENIK,5.4279174063346725,20.0,21.0,15.149771092217135,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.443835616438356,419.0,0.0
SX9KLS6NH38G,72,UMIROVLJENIK,10.784160136814515,20.0,13.5,15.14945604788508,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,173.0,0.0
RR3JCI6BZHO5,72,UMIROVLJENIK,13.571820680153865,17.555555555555557,13.5,15.147359460276075,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,29.323287671232876,79.0,0.0
12SYNQA01ABJ,80,UMIROVLJENIK,10.75328747994957,20.0,13.5,15.13865061798235,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,132.0,0.0
WR2JWLMMKQY8,52,ZAPOSLEN,18.21244571745032,0.0,35.0,15.12435600110761,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,19.972602739726028,0.0,0.0
I6BEID272H00,39,ZAPOSLEN,5.712421903242513,1.5555555555555556,50.0,15.1215698883571,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.506849315068493,7.0,0.0
PG07JUSAJB98,71,UMIROVLJENIK,9.980846491637859,20.0,14.5,15.11829627207325,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,18.794520547945204,180.0,0.0
BLMMB44CT12F,54,ZAPOSLEN,14.943809109954474,5.341880341880341,31.0,15.117085325236202,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,31.389041095890413,23.0,0.0
NK8LHGC3WKM4,49,OSTALO,10.899017286015585,2.0,42.0,15.114656050105456,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,9.0,0.0
W5Q32GU7YKVZ,66,OSTALO,11.18309533328894,11.116847468528242,27.0,15.110822354062424,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,1.0,0.0
R7TVZD1FTP34,60,UMIROVLJENIK,12.524618493016693,17.11111111111111,15.5,15.103060917000288,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,26.252054794520546,77.0,0.0
5Q2V8OEATFM0,85,UMIROVLJENIK,10.635643051857862,20.0,13.5,15.097475068150251,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,184.0,0.0
QD98PC5DU3HE,83,UMIROVLJENIK,10.619493368997446,20.0,13.5,15.091822679149105,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,117.0,0.0
JY0PZ009R28X,59,ZAPOSLEN,4.445659521882015,14.444444444444445,31.0,15.083758610436483,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.147945205479452,65.0,0.0
AAAC6KEKR3ZR,68,UMIROVLJENIK,10.59519207643229,20.0,13.5,15.083317226751301,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,229.0,0.0
HW1N4XZ0QMNK,82,UMIROVLJENIK,10.586301129191307,20.0,13.5,15.080205395216957,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,128.0,0.0
THG92XS2ROD9,75,UMIROVLJENIK,10.580818693339468,20.0,13.5,15.078286542668813,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,111.0,0.0
JO5OJ725KIMA,88,UMIROVLJENIK,10.57564333058575,20.0,13.5,15.076475165705013,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,260.0,0.0
LAZNHH7V8VF8,62,UMIROVLJENIK,10.571571068884513,20.0,13.5,15.07504987410958,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,197.0,0.0
N4SJ3GG1HKUD,70,UMIROVLJENIK,10.562926282350743,20.0,13.5,15.07202419882276,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,20.5013698630137,405.0,0.0
TWA54PN1BX35,75,NEZAPOSLEN,8.760927472519906,16.88888888888889,21.0,15.071880170937524,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,13.416438356164383,76.0,0.0
SOCC5M2PQ643,73,UMIROVLJENIK,10.561991964869662,20.0,13.5,15.071697187704382,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,20.4986301369863,180.0,0.0
JSB9OQ9WZ9VZ,47,OSTALO,7.903456617033856,2.0,46.0,15.06620981596185,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,8.38082191780822,9.0,0.0
HYTHCYO0KORK,56,ZAPOSLEN,15.753867703159766,2.0,35.0,15.063853696105918,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,21.742465753424657,9.0,0.0
MOH7U9HEBS1D,65,UMIROVLJENIK,10.528110777097357,20.0,13.5,15.059838771984074,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,114.0,0.0
C7HE3FP52VGP,87,UMIROVLJENIK,10.51895016511007,20.0,13.5,15.056632557788525,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,11.01095890410959,172.0,0.0
A8XA15SC8IB8,63,UMIROVLJENIK,10.508498254530437,20.0,13.5,15.052974389085653,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,219.0,0.0
1KFB38848GTZ,46,ZAPOSLEN,9.95651008499465,2.6666666666666665,42.0,15.051445196414793,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,13.613698630136986,12.0,0.0
A1YD7QDPRN0R,69,UMIROVLJENIK,10.50070804624118,20.0,13.5,15.050247816184413,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,340.0,0.0
NBSHRP2V8ZGF,73,UMIROVLJENIK,9.063154004786663,20.0,15.5,15.047103901675332,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,5.610958904109589,179.0,0.0
V8D8BABCFKVR,66,UMIROVLJENIK,11.922499008355523,18.746031746031747,13.5,15.046287351337131,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,4.0,0.0
NC4SKEA5M4VG,60,ZAPOSLEN,4.474478257876745,2.444444444444444,50.0,15.043845168034638,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.0246575342465754,11.0,0.0
0QVB6PKJLK14,58,ZAPOSLEN,5.599278540495126,13.333333333333332,31.0,15.043080822506628,PRATI,📱  Automatska nagrada putem aplikacije,1.0,0.0,5.6,60.0,0.0
6LHERTJC1Z4T,65,UMIROVLJENIK,10.478220847055695,20.0,13.5,15.042377296469493,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,189.0,0.0
HEXDVW595YIH,72,UMIROVLJENIK,10.477087038693401,20.0,13.5,15.04198046354269,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,19.972602739726028,132.0,0.0
